"which_list","list_id","display_id","condition","target_object","modal","target_image","competitor_image","other1_image","other2_image","LT","RT","LB","RB","item_id","list_name","trial_in_list","variant","color_pair","marble_orientation","wheel_option","sentence","instruction","mentioned_color","mentioned_color_word","target_loc","competitor_loc"
"List3",3,9,"filler","basket","3","basket_2-3_y-p","basket_5_y","vase_2-3_y-p","vase_5_p","vase_2-3_y-p","basket_2-3_y-p","vase_5_p","basket_5_y","9_basket","List3",21,"V1","p-y","y->p","same","In the |basket, three of the flowers are pink.","In the |basket, |three of the flowers are |pink.","p","pink","RT","RB"
"List3",3,9,"filler","vase","3","vase_2-3_y-p","vase_5_y","basket_2-3_y-p","basket_5_p","vase_5_y","basket_5_p","vase_2-3_y-p","basket_2-3_y-p","9_vase","List3",22,"V1","p-y","y->p","same","In the |vase, three of the flowers are pink.","In the |vase, |three of the flowers are |pink.","p","pink","LB","LT"
"List3",3,10,"filler","basket","5","basket_5_y","basket_2-3_p-y","vase_5_p","vase_2-3_y-p","vase_2-3_y-p","basket_2-3_p-y","vase_5_p","basket_5_y","10_basket","List3",23,"V1","p-y","y->p","flipped","In the |basket, five of the flowers are yellow.","In the |basket, |five of the flowers are |yellow.","y","yellow","RB","RT"
"List3",3,10,"filler","vase","5","vase_5_p","vase_2-3_y-p","basket_5_y","basket_2-3_p-y","vase_5_p","basket_5_y","vase_2-3_y-p","basket_2-3_p-y","10_vase","List3",24,"V1","p-y","y->p","flipped","In the |vase, five of the flowers are pink.","In the |vase, |five of the flowers are |pink.","p","pink","LT","LB"
"List3",3,13,"typeB","basket","2","basket_2-3_b-y","basket_2-3_y-b","vase_2-3_b-y","vase_2-3_y-b","vase_2-3_y-b","basket_2-3_y-b","vase_2-3_b-y","basket_2-3_b-y","13_basket","List3",25,"V1","b-y","b->y","same","In the |basket, two of the flowers are blue.","In the |basket, |two of the flowers are |blue.","b","blue","RB","RT"
"List3",3,14,"typeB","vase","2","vase_2-3_y-b","vase_2-3_b-y","basket_2-3_y-b","basket_2-3_b-y","basket_2-3_y-b","vase_2-3_y-b","basket_2-3_b-y","vase_2-3_b-y","14_vase","List3",26,"V1","b-y","y->b","same","In the |vase, two of the flowers are yellow.","In the |vase, |two of the flowers are |yellow.","y","yellow","RT","RB"
"List3",3,15,"typeB","basket","3","basket_2-3_y-b","basket_2-3_b-y","vase_2-3_y-b","vase_2-3_b-y","basket_2-3_y-b","vase_2-3_y-b","basket_2-3_b-y","vase_2-3_b-y","15_basket","List3",27,"V1","b-y","y->b","same","In the |basket, three of the flowers are blue.","In the |basket, |three of the flowers are |blue.","b","blue","LT","LB"
"List3",3,16,"typeB","vase","3","vase_2-3_p-b","vase_2-3_b-p","basket_2-3_p-b","basket_2-3_b-p","basket_2-3_b-p","vase_2-3_b-p","basket_2-3_p-b","vase_2-3_p-b","16_vase","List3",28,"V1","b-p","p->b","same","In the |vase, three of the flowers are blue.","In the |vase, |three of the flowers are |blue.","b","blue","RB","RT"
"List3",3,17,"typeB","basket","5","basket_5_b","basket_5_p","vase_5_b","vase_5_p","vase_5_b","basket_5_b","vase_5_p","basket_5_p","17_basket","List3",29,"V1","b-p","p->b","same","In the |basket, five of the flowers are blue.","In the |basket, |five of the flowers are |blue.","b","blue","RT","RB"
"List3",3,18,"typeB","vase","5","vase_5_y","vase_5_p","basket_5_y","basket_5_p","vase_5_p","basket_5_p","vase_5_y","basket_5_y","18_vase","List3",30,"V1","p-y","p->y","same","In the |vase, five of the flowers are yellow.","In the |vase, |five of the flowers are |yellow.","y","yellow","LB","LT"
"List3",3,19,"typeB","basket","0","basket_5_p","basket_5_b","vase_5_p","vase_5_b","basket_5_b","vase_5_b","basket_5_p","vase_5_p","19_basket","List3",31,"V1","b-p","b->p","same","In the |basket, zero of the flowers are blue.","In the |basket, |zero of the flowers are |blue.","b","blue","LB","LT"
"List3",3,20,"typeB","vase","0","vase_5_y","vase_5_p","basket_5_y","basket_5_p","vase_5_y","basket_5_y","vase_5_p","basket_5_p","20_vase","List3",32,"V1","p-y","p->y","same","In the |vase, zero of the flowers are pink.","In the |vase, |zero of the flowers are |pink.","p","pink","LT","LB"
"List4",4,5,"exp","basket","none","basket_5_p","basket_2-3_b-p","vase_5_p","vase_2-3_b-p","basket_5_p","vase_5_p","basket_2-3_b-p","vase_2-3_b-p","5_basket","List4",1,"V1","b-p","b->p","same","In the |basket, none of the flowers are blue.","In the |basket, |none of the flowers are |blue.","b","blue","LT","LB"
"List4",4,5,"exp","vase","some","vase_2-3_b-p","vase_5_p","basket_2-3_b-p","basket_5_p","vase_5_p","basket_5_p","vase_2-3_b-p","basket_2-3_b-p","5_vase","List4",2,"V1","b-p","b->p","same","In the |vase, some of the flowers are blue.","In the |vase, |some of the flowers are |blue.","b","blue","LB","LT"
"List4",4,10,"exp","basket","all","basket_5_y","basket_2-3_p-y","vase_5_p","vase_2-3_y-p","basket_5_y","vase_5_p","basket_2-3_p-y","vase_2-3_y-p","10_basket","List4",3,"V1","p-y","y->p","flipped","In the |basket, all of the flowers are yellow.","In the |basket, |all of the flowers are |yellow.","y","yellow","LT","LB"
"List4",4,10,"exp","vase","notall","vase_2-3_y-p","vase_5_p","basket_2-3_p-y","basket_5_y","basket_5_y","vase_5_p","basket_2-3_p-y","vase_2-3_y-p","10_vase","List4",4,"V1","p-y","y->p","flipped","In the |vase, not all of the flowers are pink.","In the |vase, |not all of the flowers are |pink.","p","pink","RB","RT"
"List4",4,2,"exp","basket","some","basket_2-3_y-b","basket_5_b","vase_2-3_b-y","vase_5_y","vase_2-3_b-y","basket_2-3_y-b","vase_5_y","basket_5_b","2_basket","List4",5,"V1","b-y","b->y","flipped","In the |basket, some of the flowers are yellow.","In the |basket, |some of the flowers are |yellow.","y","yellow","RT","RB"
"List4",4,2,"exp","vase","none","vase_5_y","vase_2-3_b-y","basket_5_b","basket_2-3_y-b","vase_2-3_b-y","basket_2-3_y-b","vase_5_y","basket_5_b","2_vase","List4",6,"V1","b-y","b->y","flipped","In the |vase, none of the flowers are blue.","In the |vase, |none of the flowers are |blue.","b","blue","LB","LT"
"List4",4,6,"exp","basket","notall","basket_2-3_p-b","basket_5_b","vase_2-3_b-p","vase_5_p","vase_2-3_b-p","basket_2-3_p-b","vase_5_p","basket_5_b","6_basket","List4",7,"V1","b-p","b->p","flipped","In the |basket, not all of the flowers are blue.","In the |basket, |not all of the flowers are |blue.","b","blue","RT","RB"
"List4",4,6,"exp","vase","all","vase_5_p","vase_2-3_b-p","basket_5_b","basket_2-3_p-b","vase_2-3_b-p","basket_2-3_p-b","vase_5_p","basket_5_b","6_vase","List4",8,"V1","b-p","b->p","flipped","In the |vase, all of the flowers are pink.","In the |vase, |all of the flowers are |pink.","p","pink","LB","LT"
"List4",4,9,"exp","basket","none","basket_5_p","basket_2-3_y-p","vase_5_p","vase_2-3_y-p","vase_2-3_y-p","basket_2-3_y-p","vase_5_p","basket_5_p","9_basket","List4",9,"V1","p-y","y->p","same","In the |basket, none of the flowers are yellow.","In the |basket, |none of the flowers are |yellow.","y","yellow","RB","RT"
"List4",4,9,"exp","vase","some","vase_2-3_y-p","vase_5_p","basket_2-3_y-p","basket_5_p","basket_5_p","vase_5_p","basket_2-3_y-p","vase_2-3_y-p","9_vase","List4",10,"V1","p-y","y->p","same","In the |vase, some of the flowers are yellow.","In the |vase, |some of the flowers are |yellow.","y","yellow","RB","RT"
"List4",4,1,"exp","basket","all","basket_5_y","basket_2-3_b-y","vase_5_y","vase_2-3_b-y","vase_5_y","basket_5_y","vase_2-3_b-y","basket_2-3_b-y","1_basket","List4",11,"V1","b-y","b->y","same","In the |basket, all of the flowers are yellow.","In the |basket, |all of the flowers are |yellow.","y","yellow","RT","RB"
"List4",4,1,"exp","vase","notall","vase_2-3_b-y","vase_5_y","basket_2-3_b-y","basket_5_y","vase_2-3_b-y","basket_2-3_b-y","vase_5_y","basket_5_y","1_vase","List4",12,"V1","b-y","b->y","same","In the |vase, not all of the flowers are yellow.","In the |vase, |not all of the flowers are |yellow.","y","yellow","LT","LB"
"List4",4,7,"exp","basket","some","basket_2-3_p-b","basket_5_b","vase_2-3_p-b","vase_5_b","basket_2-3_p-b","vase_2-3_p-b","basket_5_b","vase_5_b","7_basket","List4",13,"V1","b-p","p->b","same","In the |basket, some of the flowers are pink.","In the |basket, |some of the flowers are |pink.","p","pink","LT","LB"
"List4",4,7,"exp","vase","none","vase_5_b","vase_2-3_p-b","basket_5_b","basket_2-3_p-b","basket_5_b","vase_5_b","basket_2-3_p-b","vase_2-3_p-b","7_vase","List4",14,"V1","b-p","p->b","same","In the |vase, none of the flowers are pink.","In the |vase, |none of the flowers are |pink.","p","pink","RT","RB"
"List4",4,3,"exp","basket","notall","basket_2-3_y-b","basket_5_b","vase_2-3_y-b","vase_5_b","basket_5_b","vase_5_b","basket_2-3_y-b","vase_2-3_y-b","3_basket","List4",15,"V1","b-y","y->b","same","In the |basket, not all of the flowers are blue.","In the |basket, |not all of the flowers are |blue.","b","blue","LB","LT"
"List4",4,3,"exp","vase","all","vase_5_b","vase_2-3_y-b","basket_5_b","basket_2-3_y-b","basket_2-3_y-b","vase_2-3_y-b","basket_5_b","vase_5_b","3_vase","List4",16,"V1","b-y","y->b","same","In the |vase, all of the flowers are blue.","In the |vase, |all of the flowers are |blue.","b","blue","RB","RT"
"List4",4,4,"filler","basket","0","basket_5_y","basket_2-3_b-y","vase_5_b","vase_2-3_y-b","basket_2-3_b-y","vase_2-3_y-b","basket_5_y","vase_5_b","4_basket","List4",17,"V1","b-y","y->b","flipped","In the |basket, zero of the flowers are blue.","In the |basket, |zero of the flowers are |blue.","b","blue","LB","LT"
"List4",4,4,"filler","vase","0","vase_5_b","vase_2-3_y-b","basket_5_y","basket_2-3_b-y","basket_5_y","vase_5_b","basket_2-3_b-y","vase_2-3_y-b","4_vase","List4",18,"V1","b-y","y->b","flipped","In the |vase, zero of the flowers are yellow.","In the |vase, |zero of the flowers are |yellow.","y","yellow","RT","RB"
"List4",4,8,"filler","basket","2","basket_2-3_b-p","basket_5_p","vase_2-3_p-b","vase_5_b","basket_2-3_b-p","vase_2-3_p-b","basket_5_p","vase_5_b","8_basket","List4",19,"V1","b-p","p->b","flipped","In the |basket, two of the flowers are blue.","In the |basket, |two of the flowers are |blue.","b","blue","LT","LB"
"List4",4,8,"filler","vase","2","vase_2-3_p-b","vase_5_b","basket_2-3_b-p","basket_5_p","basket_5_p","vase_5_b","basket_2-3_b-p","vase_2-3_p-b","8_vase","List4",20,"V1","b-p","p->b","flipped","In the |vase, two of the flowers are pink.","In the |vase, |two of the flowers are |pink.","p","pink","RB","RT"
"List4",4,11,"filler","basket","3","basket_2-3_p-y","basket_5_p","vase_2-3_p-y","vase_5_y","vase_2-3_p-y","basket_2-3_p-y","vase_5_y","basket_5_p","11_basket","List4",21,"V1","p-y","p->y","same","In the |basket, three of the flowers are yellow.","In the |basket, |three of the flowers are |yellow.","y","yellow","RT","RB"
"List4",4,11,"filler","vase","3","vase_2-3_p-y","vase_5_p","basket_2-3_p-y","basket_5_y","basket_5_y","vase_5_p","basket_2-3_p-y","vase_2-3_p-y","11_vase","List4",22,"V1","p-y","p->y","same","In the |vase, three of the flowers are yellow.","In the |vase, |three of the flowers are |yellow.","y","yellow","RB","RT"
"List4",4,12,"filler","basket","5","basket_5_p","basket_2-3_y-p","vase_5_y","vase_2-3_p-y","basket_5_p","vase_5_y","basket_2-3_y-p","vase_2-3_p-y","12_basket","List4",23,"V1","p-y","p->y","flipped","In the |basket, five of the flowers are pink.","In the |basket, |five of the flowers are |pink.","p","pink","LT","LB"
"List4",4,12,"filler","vase","5","vase_5_y","vase_2-3_p-y","basket_5_p","basket_2-3_y-p","vase_2-3_p-y","basket_2-3_y-p","vase_5_y","basket_5_p","12_vase","List4",24,"V1","p-y","p->y","flipped","In the |vase, five of the flowers are yellow.","In the |vase, |five of the flowers are |yellow.","y","yellow","LB","LT"
"List4",4,13,"typeB","basket","2","basket_2-3_y-b","basket_2-3_b-y","vase_2-3_y-b","vase_2-3_b-y","vase_2-3_y-b","basket_2-3_y-b","vase_2-3_b-y","basket_2-3_b-y","13_basket","List4",25,"V1","b-y","y->b","same","In the |basket, two of the flowers are yellow.","In the |basket, |two of the flowers are |yellow.","y","yellow","RT","RB"
"List4",4,14,"typeB","vase","2","vase_2-3_b-y","vase_2-3_y-b","basket_2-3_b-y","basket_2-3_y-b","vase_2-3_b-y","basket_2-3_b-y","vase_2-3_y-b","basket_2-3_y-b","14_vase","List4",26,"V1","b-y","b->y","same","In the |vase, two of the flowers are blue.","In the |vase, |two of the flowers are |blue.","b","blue","LT","LB"
"List4",4,15,"typeB","basket","3","basket_2-3_y-b","basket_2-3_b-y","vase_2-3_y-b","vase_2-3_b-y","vase_2-3_y-b","basket_2-3_y-b","vase_2-3_b-y","basket_2-3_b-y","15_basket","List4",27,"V1","b-y","y->b","same","In the |basket, three of the flowers are blue.","In the |basket, |three of the flowers are |blue.","b","blue","RT","RB"
"List4",4,16,"typeB","vase","3","vase_2-3_b-p","vase_2-3_p-b","basket_2-3_b-p","basket_2-3_p-b","vase_2-3_p-b","basket_2-3_p-b","vase_2-3_b-p","basket_2-3_b-p","16_vase","List4",28,"V1","b-p","b->p","same","In the |vase, three of the flowers are pink.","In the |vase, |three of the flowers are |pink.","p","pink","LB","LT"
"List4",4,17,"typeB","basket","5","basket_5_b","basket_5_p","vase_5_b","vase_5_p","vase_5_p","basket_5_p","vase_5_b","basket_5_b","17_basket","List4",29,"V1","b-p","p->b","same","In the |basket, five of the flowers are blue.","In the |basket, |five of the flowers are |blue.","b","blue","RB","RT"
"List4",4,18,"typeB","vase","5","vase_5_p","vase_5_y","basket_5_p","basket_5_y","vase_5_y","basket_5_y","vase_5_p","basket_5_p","18_vase","List4",30,"V1","p-y","y->p","same","In the |vase, five of the flowers are pink.","In the |vase, |five of the flowers are |pink.","p","pink","LB","LT"
"List4",4,19,"typeB","basket","0","basket_5_b","basket_5_p","vase_5_b","vase_5_p","vase_5_p","basket_5_p","vase_5_b","basket_5_b","19_basket","List4",31,"V1","b-p","p->b","same","In the |basket, zero of the flowers are pink.","In the |basket, |zero of the flowers are |pink.","p","pink","RB","RT"
"List4",4,20,"typeB","vase","0","vase_5_y","vase_5_p","basket_5_y","basket_5_p","vase_5_y","basket_5_y","vase_5_p","basket_5_p","20_vase","List4",32,"V1","p-y","p->y","same","In the |vase, zero of the flowers are pink.","In the |vase, |zero of the flowers are |pink.","p","pink","LT","LB"
